game_name,release_date,Added to Service,Removed from Service,metacritic_score,publisher,developer,System
The Bug Butcher,1/1/2016,10/1/2017,9/1/2018,80,"Noodlecake Studios, 2Awesome Studio, Triangle Studios, Awfully Nice Studios","Noodlecake Studios, Triangle Studios, Awfully Nice Studios",Xbox
Tower of Guns,3/1/2014,10/1/2017,9/1/2018,71,"Grip Digital sro, Terrible Posture Games",Terrible Posture Games,Xbox
Epic Mickey 2: The Power of Two,3/20/2012,8/1/2018,8/1/2018,59,Disney Interactive,"Junction Point, Junction Point Studios",XB360/OG Xbox
Forza Horizon 2,9/30/2014,8/1/2018,8/1/2018,86,Microsoft Studios,"Sumo Digital, Playground Games",XB1/Series X|S
Dead Space 3,2/5/2013,8/1/2018,8/1/2018,77,Electronic Arts,"Electronic Arts, Visceral Games, Visceral",XB360/OG Xbox
Death Squared,3/13/2017,7/1/2018,8/1/2018,77,SMG Studio,SMG Studio,XB1/Series X|S
Pro Evolution Soccer 2018,9/1/2017,5/1/2018,8/1/2018,82,Konami,PES Productions,Xbox
10 Second Ninja X,7/1/2016,9/1/2017,8/1/2018,82,Curve Digital,"Curve Digital, Four Circle Interactive",Xbox
The Bridge,2/1/2013,9/1/2017,8/1/2018,72,"Midnight City, The Quantum Astrophysicists Guild","The Quantum Astrophysicists Guild, Ty Taylor and Mario Castañeda, Ty Taylor and Mario Castaneda",Xbox
Galaga Legions DX,6/1/2011,6/1/2017,8/1/2018,74,Bandai Namco Entertainment,"BANDAI NAMCO Entertainment America, Bandai Namco Entertainment",Xbox
Pac-Man Museum,2/1/2014,6/1/2017,8/1/2018,64,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US","BANDAI NAMCO Entertainment America, Bandai Namco Entertainment",Xbox
SoulCalibur II HD Online,11/1/2013,6/1/2017,8/1/2018,76,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US","BANDAI NAMCO Entertainment America, Bandai Namco Entertainment, Project Soul",Xbox
Tekken Tag Tournament 2,9/1/2011,6/1/2017,8/1/2018,83,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US, Namco","BANDAI NAMCO Entertainment America, Bandai Namco Entertainment, NAMCO",Xbox
Tom Clancy's Splinter Cell: Conviction,4/13/2010,7/1/2018,7/1/2018,83,Ubisoft Entertainment,Ubisoft Montreal,XB360/OG Xbox
Assault Android Cactus,9/23/2015,7/1/2018,7/1/2018,79,Witch Beam,Witch Beam,XB1/Series X|S
Virtua Fighter 5 Final Showdown,5/29/2012,7/1/2018,7/1/2018,77,SEGA,SEGA,XB360/OG Xbox
Smite,8/19/2015,6/1/2018,7/1/2018,83,Hi-Rez Studios,Hi-Rez Studios,XB1/Series X|S
Overcooked!,8/1/2016,5/1/2018,7/1/2018,80,Team17 Digital,"Team17 Digital, Ghost Town Games",Xbox
Pharaonic,4/1/2016,8/1/2017,7/1/2018,71,Milkstone Studios,Milkstone Studios,Xbox
So Many Me,7/1/2015,8/1/2017,7/1/2018,82,,"Extend Studio, OR1GO",Xbox
Ultratron,3/1/2013,8/1/2017,7/1/2018,74,"Curve Digital, Puppy Games","Curve Digital, Carbon, Puppygames",Xbox
LEGO Indiana Jones 2: The Adventure Continues,11/17/2009,6/1/2018,6/1/2018,66,"Feral Interactive, Disney Interactive, LucasArts Entertainment","Feral Interactive, Traveller's Tales, LucasArts Entertainment",XB360/OG Xbox
Assassin's Creed Chronicles: Russia,2/9/2016,6/1/2018,6/1/2018,58,Ubisoft Entertainment,"Ubisoft, Climax Studios",XB1/Series X|S
Sonic & All-Stars Racing Transformed,11/16/2012,6/1/2018,6/1/2018,79,SEGA,Sumo Digital,XB360/OG Xbox
Metal Gear Solid V: The Phantom Pain,9/1/2015,5/1/2018,6/1/2018,91,Konami,Kojima Productions,XB1/Series X|S
Bomberman Live: Battlefest,12/1/2010,4/1/2018,6/1/2018,70,Hudson Entertainment,Pi Studios,Xbox
Bard's Gold,8/1/2015,7/1/2017,6/1/2018,63,"Pixel Lantern, Erdem Sen","Erdem Sen t/a Erdem Sen, Erdem Sen",Xbox
Monaco: What's Yours is Mine,4/1/2013,7/1/2017,6/1/2018,81,"Majesco Entertainment, Pocketwatch Games",Pocketwatch Games,Xbox
Resident Evil 6,10/1/2012,7/1/2017,6/1/2018,63,Capcom,Capcom,Xbox
Vanquish,10/19/2010,5/1/2018,5/1/2018,79,"SEGA, GreenOrb","Platinum Games, GreenOrb",XB360/OG Xbox
Super Mega Baseball 2,5/1/2018,5/1/2018,5/1/2018,,Metalhead Software,Metalhead Software,XB1/Series X|S
Sega Vintage Collection: Streets of Rage,5/30/2012,5/1/2018,5/1/2018,,SEGA,M2,XB360/OG Xbox
Assassin's Creed Syndicate,10/23/2015,4/1/2018,5/1/2018,74,Ubisoft Entertainment,"Ubisoft Montreal, Ubisoft Quebec, Ubisoft Singapore",XB1/Series X|S
BioShock Infinite,3/1/2013,6/1/2017,5/1/2018,93,"2K Games, Aspyr","Aspyr Media, 2K Australia, Irrational Games",Xbox
BioShock 2,2/1/2010,6/1/2017,5/1/2018,88,"2K Games, Feral Interactive","Feral Interactive, 2K, Digital Extremes, 2K Australia, 2K Marin, 2K China",Xbox
BioShock,8/1/2007,6/1/2017,5/1/2018,96,"2K Games, Feral Interactive","Digital Extremes, 2K Australia, 2K Marin, Irrational Games, 2K China",Xbox
Age of Booty,10/1/2008,6/1/2017,5/1/2018,76,Capcom,Certain Affinity™,Xbox
Bionic Commando: Rearmed 2,2/1/2011,6/1/2017,5/1/2018,62,Capcom,"Capcom, Capcom U.S.A, GRIN",Xbox
Blood Bowl 2,9/1/2015,6/1/2017,5/1/2018,70,Focus Home Interactive,Cyanide Studio,Xbox
Borderlands,10/1/2009,6/1/2017,5/1/2018,84,2K Games,"2K, Gearbox Software",Xbox
Bound by Flame,5/1/2014,6/1/2017,5/1/2018,56,Focus Home Interactive,Spiders,Xbox
de Blob 2,2/1/2011,6/1/2017,5/1/2018,76,"THQ Nordic, THQ, Nordic Games","BlitWorks, Halfbrick Studios, Blue Tongue Entertainment, Blue Tongue, Bluetongue Entertainment",Xbox
Dead Rising 2: Case Zero,8/1/2010,6/1/2017,5/1/2018,79,Capcom,Blue Castle Games,Xbox
Defense Grid 2,9/1/2014,6/1/2017,5/1/2018,78,"505 Games, Hidden Path Entertainment","505 Games, Hidden Path Entertainment",Xbox
Dig Dug,4/1/1982,6/1/2017,5/1/2018,65,Namco,NAMCO,Xbox
Final Fight: Double Impact,4/1/2010,6/1/2017,5/1/2018,77,Capcom,"Capcom U.S.A, Proper Games",Xbox
LEGO Batman: The Videogame,9/1/2008,6/1/2017,5/1/2018,76,"Feral Interactive, Warner Bros. Interactive","Traveller's Tales, TT Fusion",Xbox
Mad Max,9/1/2015,6/1/2017,5/1/2018,72,"Feral Interactive, Warner Bros. Interactive",Avalanche Studios,Xbox
NeoGeo Battle Coliseum,12/1/2005,6/1/2017,5/1/2018,64,SNK,SNK,Xbox
Operation Flashpoint: Dragon Rising,10/1/2009,6/1/2017,5/1/2018,77,Codemasters,Codemasters,Xbox
Pac-Man Championship Edition DX,11/1/2010,6/1/2017,5/1/2018,93,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US","BANDAI NAMCO Entertainment America, Mine Loader Software Co",Xbox
Sacred 3,7/1/2014,6/1/2017,5/1/2018,51,Deep Silver,"Deep Silver, Keen Games",Xbox
Sam & Max: Beyond Time and Space,11/1/2011,6/1/2017,5/1/2018,75,Skunkape Games,Skunkape Games,Xbox
Sam & Max: Save the World,11/1/2011,6/1/2017,5/1/2018,74,Skunkape Games,Skunkape Games,Xbox
SEGA Vintage Collection: Alex Kidd & Co.,5/1/2012,6/1/2017,5/1/2018,69,SEGA,"SEGA, M2",Xbox
SEGA Vintage Collection: Golden Axe,5/1/2012,6/1/2017,5/1/2018,60,SEGA,M2,Xbox
SoulCalibur,7/1/1998,6/1/2017,5/1/2018,79,"Bandai Namco Entertainment, Namco","BANDAI NAMCO Entertainment America, NAMCO, Project Soul",Xbox
XCOM: Enemy Within,11/1/2013,6/1/2017,5/1/2018,88,2K Games,"2K, Firaxis",Xbox
Dead Space 2,1/25/2011,4/1/2018,4/1/2018,87,Electronic Arts,"Electronic Arts, Visceral Games",XB360/OG Xbox
The Witness,1/25/2016,4/1/2018,4/1/2018,87,"Thekla, Number None","NVIDIA Lightspeed Studios, Number None, Thekla",XB1/Series X|S
Lumo,4/1/2016,6/1/2017,4/1/2018,77,Rising Star Games,"Rising Star Games, Spiral House, Triple Eh?",Xbox
Cars 2: The Video Game,6/21/2011,4/1/2018,4/1/2018,67,Disney Interactive,"Sony Interactive Entertainment, Disney Interactive Studios, Avalanche Software",XB360/OG Xbox
Superhot,2/24/2016,3/1/2018,4/1/2018,82,"SUPERHOT Team, SUPERHOT","SUPERHOT Team, SUPERHOT",XB1/Series X|S
NBA 2K17,9/1/2016,2/1/2018,4/1/2018,90,"2K Games, 2K Sports","2K, Visual Concepts",Xbox
WWE 2K17,10/1/2016,2/1/2018,4/1/2018,68,2K Games,"2K, Visual Concepts, Yuke's Co",Xbox
Quantum Conundrum,6/21/2012,3/1/2018,3/1/2018,77,Square Enix,"Square Enix, Airtight Games",XB360/OG Xbox
Trials of the Blood Dragon,6/13/2016,3/1/2018,3/1/2018,54,Ubisoft Entertainment,"Ubisoft, Ubisoft Kiev, Redlynx",XB1/Series X|S
Comix Zone,8/1/1995,6/1/2017,3/1/2018,71,SEGA,"SEGA, Sonic Team, Backbone Entertainment",Xbox
Brave: The Video Game,4/9/2012,3/1/2018,3/1/2018,,Disney Interactive,Behaviour Interactive,XB360/OG Xbox
Assassin's Creed Chronicles: India,1/12/2016,2/1/2018,3/1/2018,63,Ubisoft Entertainment,"Ubisoft, Climax Studios",XB1/Series X|S
CAPCOM Arcade Cabinet,2/1/2013,6/1/2017,3/1/2018,68,Capcom,"Capcom, Capcom U.S.A",Xbox
Dark Void,1/1/2010,6/1/2017,3/1/2018,59,Capcom,Airtight Games,Xbox
FLOCK!,8/1/2015,6/1/2017,3/1/2018,68,Capcom,"Capcom U.S.A, Proper Games",Xbox
SEGA Vintage Collection: Monster World,5/1/2012,6/1/2017,3/1/2018,72,SEGA,"SEGA, M2",Xbox
SEGA Vintage Collection: Streets of Rage,5/1/2012,6/1/2017,3/1/2018,84,SEGA,M2,Xbox
Strider,2/1/2014,6/1/2017,3/1/2018,76,"SEGA, Capcom, U.S. Gold","Capcom, Capcom U.S.A, Double Helix Games, Capcom Osaka studio",Xbox
Virtua Fighter 5 Final Showdown,6/1/2012,6/1/2017,3/1/2018,81,SEGA,SEGA,Xbox
Crazy Taxi,1/1/1999,2/1/2018,2/1/2018,82,"SEGA, Activision Value Publishing, Acclaim Entertainment","SEGA, Acclaim Cheltenham, Hitmaker, Strangelite",XB360/OG Xbox
Shadow Warrior,5/13/1997,2/1/2018,2/1/2018,73,"Devolver Digital, GHI Media, 3D Realms","Devolver Digital, 3D Realms",XB1/Series X|S
Split/Second,5/18/2010,2/1/2018,2/1/2018,79,Disney Interactive,"Disney Interactive Studios, Black Rock Studio, BlackRock Studios",XB360/OG Xbox
Zombi,8/18/2015,1/1/2018,2/1/2018,65,Ubisoft Entertainment,"Ubisoft, Straight Right",XB1/Series X|S
Army of Two,3/4/2008,1/1/2018,1/1/2018,73,Electronic Arts,"Electronic Arts, Electronic Arts Montreal",XB360/OG Xbox
The Incredible Adventures of Van Helsing III,5/22/2015,1/1/2018,1/1/2018,64,NeocoreGames,,XB1/Series X|S
WWE 2K16,10/1/2015,6/1/2017,1/1/2018,72,2K Games,"2K, Visual Concepts, Yuke's Co",Xbox
Tomb Raider: Underworld,11/18/2008,1/1/2018,1/1/2018,80,"Square Enix, Feral Interactive, Eidos Interactive","Feral Interactive, Square Enix, Crystal Dynamics, Santa Cruz Games",XB360/OG Xbox
Back to the Future: The Game 30th Anniversary Edition,12/21/2010,12/1/2017,1/1/2018,74,Telltale Games,Telltale Games,XB1/Series X|S
Marlow Briggs and the Mask of Death,9/20/2013,12/1/2017,12/1/2017,,505 Games,"Zootfly, Microsoft Studios",XB360/OG Xbox
Warhammer: End Times - Vermintide,10/23/2015,12/1/2017,12/1/2017,79,Fatshark,Fatshark,XB1/Series X|S
NBA 2K16,9/1/2015,6/1/2017,12/1/2017,86,2K Games,"2K, Visual Concepts",Xbox
Child of Eden,6/14/2011,12/1/2017,12/1/2017,,Ubisoft Entertainment,Q Entertainment,XB360/OG Xbox
Tales from the Borderlands,10/21/2015,11/1/2017,12/1/2017,85,"2K Games, Telltale Games",Telltale Games,XB1/Series X|S
Deadfall Adventures,11/14/2013,11/1/2017,11/1/2017,53,"THQ Nordic, Nordic Games",The Farm 51,XB360/OG Xbox
Trackmania Turbo,3/22/2016,11/1/2017,11/1/2017,79,Ubisoft Entertainment,"Ubisoft, Nadeo",XB1/Series X|S
NiGHTS into Dreams,2/11/1995,11/1/2017,11/1/2017,,SEGA,SEGA,XB360/OG Xbox
The Turing Test,8/30/2016,10/1/2017,11/1/2017,74,"Square Enix, Bulkhead Interactive",Bulkhead Interactive,XB1/Series X|S
Medal of Honor: Airborne,9/4/2007,10/1/2017,10/1/2017,78,Electronic Arts,Electronic Arts Los Angeles,XB360/OG Xbox
Gone Home: Console Edition,1/12/2016,10/1/2017,10/1/2017,,"Annapurna Interactive, Majesco Entertainment",The Fullbright Company,XB1/Series X|S
Rayman 3 HD,3/21/2012,10/1/2017,10/1/2017,,Ubisoft Entertainment,"Ubisoft Shanghai, Ubisoft Paris",XB360/OG Xbox
Oxenfree,1/14/2016,9/1/2017,10/1/2017,80,"Night School Studio, Night School Studios, Night School","Night School Studio, Night School Studios",XB1/Series X|S
Battlefield 3,10/25/2011,9/1/2017,9/1/2017,86,Electronic Arts,Electronic Arts DICE,XB360/OG Xbox
Forza Motorsport 5,11/22/2013,9/1/2017,9/1/2017,79,Microsoft Studios,Turn 10 Studios,XB1/Series X|S
Hydro Thunder Hurricane,7/28/2010,9/1/2017,9/1/2017,,Microsoft Game Studios,Vector Unit,XB360/OG Xbox
Trials Fusion,4/15/2014,8/1/2017,9/1/2017,80,Ubisoft Entertainment,"Ubisoft, Ubisoft Shanghai, Redlynx",XB1/Series X|S
Red Faction: Armageddon,6/7/2011,8/1/2017,8/1/2017,75,"THQ Nordic, THQ","Volition, THQ",XB360/OG Xbox
Slime Rancher,1/14/2016,8/1/2017,8/1/2017,81,Monomi Park,Monomi Park,XB1/Series X|S
Bayonetta,6/23/2009,8/1/2017,8/1/2017,90,"SEGA, Nintendo",Platinum Games,XB360/OG Xbox
Runbow,8/27/2015,7/1/2017,8/1/2017,,"Headup Games, 13AM Games","Headup Games, 13AM Games",XB1/Series X|S
Dungeons & Dragons: Chronicles of Mystara,6/1/2013,6/1/2017,8/1/2017,77,Capcom,"Capcom U.S.A, Iron Galaxy Studios",Xbox
LEGO Pirates of the Caribbean: The Video Game,5/10/2011,7/1/2017,7/1/2017,73,Disney Interactive,"Traveller's Tales, TT Fusion, Disney Interactive Studios",XB360/OG Xbox
Grow Up,8/16/2016,7/1/2017,7/1/2017,71,Ubisoft Entertainment,"Ubisoft, Ubisoft Reflections",XB1/Series X|S
Kane & Lynch 2: Dog Days,8/17/2010,7/1/2017,7/1/2017,66,Square Enix,"Square Enix, IO Interactive",XB360/OG Xbox
WATCH_DOGS™,5/27/2014,6/1/2017,7/1/2017,77,Ubisoft Entertainment,"Ubisoft, Ubisoft Montreal",XB1/Series X|S
Dragon Age: Origins,11/3/2009,6/1/2017,6/1/2017,91,Electronic Arts,"BioWare, Edge of Reality",XB360/OG Xbox
SpeedRunners,4/19/2016,6/1/2017,6/1/2017,84,tinyBuild,"tinyBuild, DoubleDutch Games",XB1/Series X|S
Assassin's Creed III,10/30/2012,6/1/2017,6/1/2017,80,Ubisoft Entertainment,Ubisoft Montreal,XB360/OG Xbox
Lara Croft and the Temple of Osiris,12/8/2014,5/1/2017,6/1/2017,73,Square Enix,"Square Enix, Crystal Dynamics",XB1/Series X|S
Lego Star Wars: The Complete Saga,11/6/2007,5/1/2017,5/1/2017,77,"Warner Bros. Interactive, Disney Interactive, LucasArts Entertainment","Feral Interactive, Warner Bros. Interactive, Traveller's Tales",XB360/OG Xbox
Giana Sisters: Twisted Dreams – Director's Cut,12/9/2014,5/1/2017,5/1/2017,80,Black Forest Games,Black Forest Games,XB1/Series X|S
Star Wars: The Force Unleashed II,10/25/2010,5/1/2017,5/1/2017,59,"Disney Interactive, LucasArts Entertainment","Aspyr Media, LucasArts Entertainment, Lucasfilm, Red Fly Studio",XB360/OG Xbox
The Walking Dead: Season Two,12/16/2013,4/1/2017,5/1/2017,80,"Telltale Games, Skybound Games",Telltale Games,XB1/Series X|S
Assassin's Creed Revelations,11/15/2011,4/1/2017,4/1/2017,80,Ubisoft Entertainment,Ubisoft,XB360/OG Xbox
Ryse: Son of Rome,11/22/2013,4/1/2017,4/1/2017,61,"Microsoft Studios, Crytek",Crytek,XB1/Series X|S
Darksiders,1/27/2010,4/1/2017,4/1/2017,83,"THQ Nordic, THQ","THQ, Vigil Games",XB360/OG Xbox
Evolve: Ultimate Edition,11/19/2015,3/1/2017,4/1/2017,,Axol Studio,Axol Studio,XB1/Series X|S
Heavy Weapon,1/1/2008,3/1/2017,3/1/2017,,"Electronic Art, Toan Truong","PopCap Games, Toan Truong",XB360/OG Xbox
Layers of Fear,2/16/2016,3/1/2017,3/1/2017,72,"Aspyr, Bloober Team","Bloober Team, Anshar Studios",XB1/Series X|S
Borderlands 2,9/18/2012,3/1/2017,3/1/2017,89,"2K Games, Aspyr","Aspyr Media, 2K, Gearbox Software, Sony Computer Entertainment America",XB360/OG Xbox
Project CARS,5/6/2015,2/1/2017,3/1/2017,83,"Bandai Namco Entertainment, Slightly Mad Studios",Slightly Mad Studios,XB1/Series X|S
Star Wars: The Force Unleashed,9/16/2008,2/1/2017,2/1/2017,69,"THQ, LucasArts Entertainment","Aspyr Media, LucasArts Entertainment, n-Space, Krome Studios, Universomo",XB360/OG Xbox
Lovers in a Dangerous Spacetime,9/8/2015,2/1/2017,2/1/2017,80,Asteroid Base,Asteroid Base,XB1/Series X|S
Monkey Island 2 Special Edition: LeChuck's Revenge,7/7/2010,2/1/2017,2/1/2017,87,"Disney Interactive, LucasArts Entertainment",LucasArts Entertainment,XB360/OG Xbox
Killer Instinct Season 2 Ultra Edition,6/28/1994,1/1/2017,2/1/2017,,"Nintendo, Midway Games, Midway, Rareware",Rare,XB1/Series X|S
Rayman Origins,11/15/2011,1/1/2017,1/1/2017,86,"Ubisoft Entertainment, Feral Interactive","Ubisoft, Feral Interactive, Ubisoft Casablanca, UBIart Montpellier",XB360/OG Xbox
World of Van Helsing: Deathtrap,2/3/2015,1/1/2017,1/1/2017,77,NeocoreGames,NeoCoreGames,XB1/Series X|S
The Cave,1/22/2013,1/1/2017,1/1/2017,68,"SEGA, Double Fine Productions, CGPills","SEGA, Double Fine Productions, CGPills",XB360/OG Xbox
Outlast,9/3/2013,12/1/2016,1/1/2017,80,Red Barrels,Red Barrels,XB1/Series X|S
Burnout Paradise,1/22/2008,12/1/2016,12/1/2016,87,Electronic Arts,"Electronic Arts, Criterion Games",XB360/OG Xbox
Sleeping Dogs: Definitive Edition,10/8/2014,12/1/2016,12/1/2016,76,Square Enix,"Feral Interactive, United Front Games, Square Enix London Studios",XB1/Series X|S
Outland,4/26/2011,12/1/2016,12/1/2016,83,"Ubisoft Entertainment, Housemarque","Ubisoft, Housemarque",XB360/OG Xbox
Murdered: Soul Suspect,6/3/2014,11/1/2016,12/1/2016,59,Square Enix,"Square Enix, Airtight Games",XB1/Series X|S
Far Cry 3: Blood Dragon,4/30/2013,11/1/2016,11/1/2016,81,Ubisoft Entertainment,"Ubisoft, Ubisoft Montreal",XB360/OG Xbox
Super Dungeon Bros,11/1/2016,11/1/2016,11/1/2016,,"THQ Nordic, Wired Productions","Wired Productions, React Games",XB1/Series X|S
The Secret of Monkey Island: Special Edition,7/15/2009,11/1/2016,11/1/2016,86,"Aspyr, Disney Interactive, LucasArts Entertainment","Aspyr Media, LucasArts Entertainment",XB360/OG Xbox
The Escapists,2/12/2015,10/1/2016,11/1/2016,71,Team17 Digital,"Team17 Digital, Mouldy Toof Studios",XB1/Series X|S
I Am Alive,3/7/2012,10/1/2016,10/1/2016,66,Ubisoft Entertainment,"Ubisoft, Ubisoft Shanghai",XB360/OG Xbox
Super Mega Baseball: Extra Innings,8/14/2015,10/1/2016,10/1/2016,,Metalhead Software,Metalhead Software,XB1/Series X|S
MX vs. ATV Reflex,12/1/2009,10/1/2016,10/1/2016,,"THQ Nordic, THQ","THQ Nordic, Double Helix Games, Rainbow Studios, Rainbow",XB360/OG Xbox
Assassin's Creed Chronicles: China,4/21/2015,9/1/2016,10/1/2016,68,Ubisoft Entertainment,"Ubisoft, Climax Studios",XB1/Series X|S
Mirror's Edge,11/11/2008,9/1/2016,9/1/2016,81,Electronic Arts,Electronic Arts DICE,XB360/OG Xbox
Earthlock: Festival of Magic,9/1/2016,9/1/2016,9/1/2016,,Snowcastle Games,"Snowcastle Games, Snow Castle AS",XB1/Series X|S
Forza Horizon,10/23/2012,9/1/2016,9/1/2016,85,Microsoft Studios,Playground Games,XB360/OG Xbox
WWE 2K16,10/27/2015,8/1/2016,9/1/2016,74,2K Games,"2K, Visual Concepts, Yuke's Co",XB1/Series X|S
Beyond Good & Evil HD,6/24/2024,8/1/2016,8/1/2016,,Ubisoft Entertainment,Ubisoft,XB360/OG Xbox
Warriors Orochi 3 Ultimate,9/26/2013,8/1/2016,8/1/2016,75,"Koei Tecmo Games, Tecmo Koei","KOEI TECMO America, Omega Force",XB1/Series X|S
Spelunky,7/4/2012,8/1/2016,8/1/2016,90,"Microsoft Studios, Mossmouth",Mossmouth,XB360/OG Xbox
Tumblestone,7/11/2016,7/1/2016,8/1/2016,91,The Quantum Astrophysicists Guild,The Quantum Astrophysicists Guild,XB1/Series X|S
Tron: Evolution,11/26/2010,7/1/2016,7/1/2016,57,Disney Interactive,"n-Space, Disney Interactive Studios, SuperVillain Studios, Propaganda Games",XB360/OG Xbox
The Banner Saga 2,4/18/2016,7/1/2016,7/1/2016,82,"Versus Evil, Stoic","Versus Evil, Stoic",XB1/Series X|S
Tom Clancy's Rainbow Six: Vegas 2,4/16/2008,7/1/2016,7/1/2016,78,Ubisoft Entertainment,"Ubisoft, Ubisoft Montreal",XB360/OG Xbox
The Crew,12/1/2014,6/1/2016,7/1/2016,71,Ubisoft Entertainment,"Ubisoft Reflections, Ivory Tower",XB1/Series X|S
XCOM: Enemy Unknown,10/9/2012,6/1/2016,6/1/2016,89,"2K Games, Feral Interactive","Feral Interactive, 2K, Firaxis",XB360/OG Xbox
Goat Simulator,4/1/2014,6/1/2016,6/1/2016,62,"Coffee Stain Studios, Double Eleven","Double Eleven, Coffee Stain Studios, Coffee Stain Publishing",XB1/Series X|S
Super Meat Boy,10/20/2010,6/1/2016,6/1/2016,87,"Microsoft Studios, BlitWorks","NVIDIA Lightspeed Studios, Team Meat",XB360/OG Xbox
Costume Quest 2,10/6/2014,5/1/2016,6/1/2016,68,"Majesco Entertainment, Midnight City","Double Fine Productions, Majesco Entertainment Company",XB1/Series X|S
Peggle,2/27/2007,5/1/2016,5/1/2016,88,PopCap Games,PopCap Games,XB360/OG Xbox
Defense Grid 2,9/23/2014,5/1/2016,5/1/2016,81,"505 Games, Hidden Path Entertainment","505 Games, Hidden Path Entertainment",XB1/Series X|S
Grid 2,5/27/2013,5/1/2016,5/1/2016,80,Codemasters,"Feral Interactive, Codemasters",XB360/OG Xbox
Sunset Overdrive,10/28/2014,4/1/2016,5/1/2016,82,"Microsoft Studios, THQ Nordic","Insomniac Games, Blind Squirrel Games",XB1/Series X|S
Saints Row IV,8/20/2013,4/1/2016,4/1/2016,86,Deep Silver,Volition,XB360/OG Xbox
The Wolf Among Us,10/10/2013,4/1/2016,4/1/2016,82,Telltale Games,Telltale Games,XB1/Series X|S
Dead Space,10/13/2008,4/1/2016,4/1/2016,86,Electronic Arts,"Electronic Arts, Visceral Games, Electronic Arts Redwood Shores",XB360/OG Xbox
Lords of the Fallen,10/13/2023,3/1/2016,4/1/2016,,"CI Games, City Interactive","City Interactive, HEXWORKS, Hexaworks",XB1/Series X|S
Borderlands,10/20/2009,3/1/2016,3/1/2016,81,2K Games,"2K, Gearbox Software",XB360/OG Xbox
Sherlock Holmes: Crimes & Punishments,9/30/2014,3/1/2016,3/1/2016,77,"Focus Home Interactive, Frogwares",Frogwares,XB1/Series X|S
Supreme Commander 2,3/1/2010,3/1/2016,3/1/2016,77,Square Enix,Gas Powered Games,XB360/OG Xbox
Styx: Master of Shadows,10/6/2014,2/1/2016,3/1/2016,71,"Focus Home Interactive, Nacon",Cyanide Studio,XB1/Series X|S
Gears of War 2,11/7/2008,2/1/2016,2/1/2016,93,Microsoft Studios,Epic Games,XB360/OG Xbox
Hand of Fate,2/16/2015,2/1/2016,2/1/2016,78,Defiant Development,Defiant Development,XB1/Series X|S
Sacred Citadel,3/19/2013,2/1/2016,2/1/2016,61,Deep Silver,"Deep Silver, Southend Interactive, Southend",XB360/OG Xbox
Zheros,1/15/2016,1/1/2016,2/1/2016,58,Rimlight Studios,Rimlight Studios,XB1/Series X|S
Deus Ex: Human Revolution,8/22/2011,1/1/2016,1/1/2016,89,Square Enix,Eidos Montreal,XB360/OG Xbox
Killer Instinct Season 1 Ultra Edition,6/28/1994,1/1/2016,1/1/2016,,"Nintendo, Midway Games, Midway, Rareware",Rare,XB1/Series X|S
DiRT Showdown,5/24/2012,1/1/2016,1/1/2016,74,Codemasters,Codemasters,XB360/OG Xbox
Thief,2/25/2014,12/1/2015,1/1/2016,70,Square Enix,"Feral Interactive, Square Enix, Eidos Montreal",XB1/Series X|S
Sacred 3,7/31/2014,12/1/2015,12/1/2015,57,Deep Silver,"Deep Silver, Keen Games",XB360/OG Xbox
Operation Flashpoint: Dragon Rising,10/6/2009,12/1/2015,12/1/2015,76,Codemasters,Codemasters,XB360/OG Xbox
The Incredible Adventures of Van Helsing,5/22/2013,12/1/2015,12/1/2015,72,NeocoreGames,,XB1/Series X|S
CastleStorm,5/29/2013,12/1/2015,12/1/2015,73,"Microsoft Studios, Zen Studios",Zen Studios,XB360/OG Xbox
Knight Squad,11/16/2015,11/1/2015,12/1/2015,,"Chainsawesome Games, Chainsawesome",Chainsawesome Games,XB1/Series X|S
Dungeon Siege III,5/31/2011,11/1/2015,11/1/2015,72,Square Enix,"Square Enix, Obsidian Entertainment",XB360/OG Xbox
